"","logFC","logCPM","LR","PValue","FDR"
"RR00128_transposable_element:Bari1{}RR00128",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053407:5SrRNA:CR33407",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0260764:CG42562",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0029154:Menl-1",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263462:snoRNA:Dek-a",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033696:Cyp6g2",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034366:Atg7",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061182:I{}3121",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064268:17.6{}6207",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064140:gtwin{}6079",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0011934:tRNA:Asn-GTT-1-8",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0309641_df_nrg:FBtr0309641_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063988:INE-1{}5927",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060576:mdg1{}2515",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0260762:CG42560",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062458:Doc4{}4397",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265856:lncRNA:CR44645",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063122:INE-1{}5061",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050121:lncRNA:CR30121",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034175:ste24b",-9.41143927113891,14.4579315104775,0,1,1
"FBti0018955:baggins{}630",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0086658:snoRNA:Psi28S-1180",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061451:INE-1{}3390",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053370:5SrRNA:CR33370",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050369:CG30369",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0063387:snoRNA:U27:54Eb",-9.41143927113891,14.4579315104775,0,1,1
"FBti0215275:297{}6496",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061326:Burdock{}3265",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061101:R1A1{}3040",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0085249:CG34220",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060102:INE-1{}2041",-9.41143927113891,14.4579315104775,0,1,1
"FBti0215366:Tc1{}6594",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265302:asRNA:CR44275",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263083:CG43351",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265184:CG44249",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034506:CG13870",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0304461_df_nrg:FBtr0304461_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063098:Tc1-2{}5037",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061926:gypsy6{}3865",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062424:INE-1{}4363",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060070:Porto1{}2009",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064275:INE-1{}6214",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0472804_df_nrg:FBtr0472804_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034611:MFS16",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050239:tRNA:Glu-CTC-1-1",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033140:CG12836",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063834:INE-1{}5773",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0260775:DnaJ-60",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034758:CG13510",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062408:G4{}4347",-9.41143927113891,14.4579315104775,0,1,1
"FBti0018988:jockey{}820",-9.41143927113891,14.4579315104775,0,1,1
"FBti0059813:INE-1{}1752",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063681:INE-1{}5620",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0309587_df_nrg:FBtr0309587_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033600:Cpr47Ec",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034935:Orcokinin",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0067903:IM18",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060851:X{}2790",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053535:tRNA:Glu-TTC-1-3",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061804:Stalker4{}3743",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053403:5SrRNA:CR33403",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0260474:CG30002",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034513:CG13423",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060530:INE-1{}2469",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0001187:Hex-C",-9.41143927113891,14.4579315104775,0,1,1
"FBti0018915:F{}842",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0259202:CG42306",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060223:INE-1{}2162",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050037:CG30037",-9.41143927113891,14.4579315104775,0,1,1
"FBti0215386:rover{}6614",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0286834:CG46388",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0011931:tRNA:Asn-GTT-1-6",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033950:CG12862",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263201:scaRNA:MeU1b-A234",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064138:jockey2{}6077",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263109:CG43366",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0083003:snoRNA:Psi28S-1175c",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053452:5SrRNA:CR33452",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034715:Oatp58Db",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0286931:CG46428",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061900:Doc3{}3839",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0083941:CG34105",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060515:INE-1{}2454",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0082935:snoRNA:Me28S-G1083a",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034279:CG18635",-9.41143927113891,14.4579315104775,0,1,1
"FBti0059645:rooA{}1584",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0472749_df_nrg:FBtr0472749_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0083936:Acp54A1",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0085234:CG34205",-9.41143927113891,14.4579315104775,0,1,1
"FBti0019951:GATE{}721",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034700:CG11269",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053393:5SrRNA:CR33393",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265838:lncRNA:CR44627",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0011888:tRNA:Lys-CTT-1-3",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061340:S{}3279",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0261016:clos",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034168:CG15614",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062562:INE-1{}4501",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0040734:BomS5",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0082942:snoRNA:Me28S-A982b",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265576:CG44403",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060945:diver2{}2884",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033952:Adgf-E",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033464:CG1441",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266574:tRNA:Thr-TGT-2-4",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262574:CG43114",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060619:Cr1a{}2558",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033221:CG12825",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0267351:Topors",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0014469:Cyp4e2",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063154:INE-1{}5093",-9.41143927113891,14.4579315104775,0,1,1
"FBti0018909:Doc3-element{}622",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062309:1360{}4248",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0002571:Mal-A3",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266803:lncRNA:CR45265",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061600:INE-1{}3539",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0263566:mir-4909",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0023081:gek",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062612:1360{}4551",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063113:3S18{}5052",-9.41143927113891,14.4579315104775,0,1,1
"FBti0018868:297{}879",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034299:CG5757",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053398:5SrRNA:CR33398",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264496:asRNA:CR43898",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264878:asRNA:CR44069",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063713:INE-1{}5652",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034154:CG5267",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0035040:CG4741",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034097:CG3687",-9.41143927113891,14.4579315104775,0,1,1
"FBti0059849:H{}1788",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0085243:CG34214",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034626:bisc",-9.41143927113891,14.4592681348035,-2398386.19791725,1,1
"RR48342_transposable_element:Stalker{}RR48342",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053380:5SrRNA:CR33380",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262385:mir-307a",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262316:mir-986",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0260475:CG30059",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062449:INE-1{}4388",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053353:5SrRNA:CR33353",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0043576:PGRP-SC1a",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264505:lncRNA:CR43904",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0035056:spz6",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061939:Rt1a{}3878",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063120:INE-1{}5059",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053372:5SrRNA:CR33372",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0064237:Idgf5",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061731:FB{}3670",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061236:INE-1{}3175",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0000405:CycB",-9.41143927113891,14.4579315104775,0,1,1
"FBti0215110:1360{}6331",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0040491:Buffy",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266626:asRNA:CR45133",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063841:INE-1{}5780",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033820:CG4716",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0288686:betaTub60D",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262142:lncRNA:CR42868",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265058:asRNA:CR44169",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033136:Tsp42Eo",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265639:lncRNA:CR44446",-9.41143927113891,14.4579315104775,0,1,1
"FBti0018956:baggins{}662",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033860:S-Lap5",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0309691_df_nrg:FBtr0309691_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050009:lncRNA:CR30009",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061096:gypsy12{}3035",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053468:CG33468",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053437:5SrRNA:CR33437",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0286788:Orc1",-9.41143927113891,14.4579315104775,0,1,1
"FBti0018993:jockey{}858",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053408:5SrRNA:CR33408",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0259727:CG42381",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063198:INE-1{}5137",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060497:INE-1{}2436",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060422:INE-1{}2361",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034739:CG3927",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063070:Cr1a{}5009",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062602:Quasimodo{}4541",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265375:lncRNA:CR44316",-9.41143927113891,14.4579315104775,0,1,1
"FBti0018942:Tc1{}617",-9.41143927113891,14.4579315104775,0,1,1
"FBti0215316:invader2{}6538",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0082969:snoRNA:Psi28S-3316d",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053447:5SrRNA:CR33447",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034459:TTLL6A",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0085227:CG34198",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063147:baggins{}5086",-9.41143927113891,14.4579315104775,0,1,1
"RR41347_transposable_element:Doc{}RR41347",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061286:INE-1{}3225",-9.41143927113891,14.4579315104775,0,1,1
"FBti0059884:Rt1c{}1823",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063160:INE-1{}5099",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060079:accord{}2018",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034325:CG18539",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0065048:snoRNA:U3:54Aa",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060130:INE-1{}2069",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0011909:tRNA:Leu-CAA-2-1",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265044:lncRNA:CR44161",-9.41143927113891,14.4579315104775,0,1,1
"FBti0059663:roo{}1602",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060072:G7{}2011",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0085264:CG34235",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053463:CG33463",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034493:CG8908",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034563:CG15649",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0041234:Gr59f",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034377:CG15071",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0003977:vir",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0086023:snoRNA:Me28S-A2589a",-9.41143927113891,14.4579315104775,0,1,1
"FBti0215105:1360{}6326",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060602:1360{}2541",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265364:lncRNA:CR44305",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0000337:cn",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262300:mir-988",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053401:5SrRNA:CR33401",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063050:gypsy12{}4989",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265614:lncRNA:CR44432",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265626:CG44434",-9.41143927113891,14.4579315104775,0,1,1
"FBti0215381:412{}6609",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0266525:CG45092",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264877:lncRNA:CR44068",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034196:CG15605",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0260455:CG10332",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265541:CR44391",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0304330_df_nrg:FBtr0304330_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034474:Obp56g",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050385:CG30385",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060502:INE-1{}2441",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062346:INE-1{}4285",-9.41143927113891,14.4579315104775,0,1,1
"FBti0018866:297{}832",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265443:lncRNA:CR44343",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034475:Obp56h",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062396:springer{}4335",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033753:Cyp301a1",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050212:tRNA:Arg-CCT-1-2",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062330:Rt1a{}4269",-9.41143927113891,14.4579315104775,0,1,1
"FBti0018894:Cr1a{}675",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0259718:CG42372",-9.41143927113891,14.4579315104775,0,1,1
"FBtr0309737_df_nrg:FBtr0309737_df_nrg",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061069:INE-1{}3008",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0040477:cid",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033286:CG2127",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060922:Rt1c{}2861",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265509:lncRNA:CR44371",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061239:INE-1{}3178",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064285:Tc3{}6224",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033491:CG18011",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034839:CG13540",-9.41143927113891,14.4579315104775,0,1,1
"FBti0018891:Cr1a{}637",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033587:CG13218",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0288433:L",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063151:baggins{}5090",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0083988:snoRNA:Me28S-C3420a",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033943:CG12869",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062380:INE-1{}4319",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033984:Lap1",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062472:Cr1a{}4411",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264879:lncRNA:CR44070",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0085250:CG34221",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053919:CG33919",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034229:CG4847",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0004463:Polr3B",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262619:DNAlig1",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061213:INE-1{}3152",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0260991:Incenp",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0085236:CG34207",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060905:Max{}2844",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050357:CG30357",-9.41143927113891,14.4579315104775,0,1,1
"FBti0059729:roo{}1668",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053470:BaraA1",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0264715:lncRNA:CR43983",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063853:INE-1{}5792",-9.41143927113891,14.4579315104775,0,1,1
"FBti0064237:INE-1{}6176",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033698:CG8858",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050280:CG30280",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061690:1360{}3629",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033578:BBS4",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063183:INE-1{}5122",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061895:transib4{}3834",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061484:INE-1{}3423",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061637:Burdock{}3576",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265154:Ir60f",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053420:5SrRNA:CR33420",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050354:UQCR-11L",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061788:G{}3727",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050049:CG30049",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061423:INE-1{}3362",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0054021:CG34021",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060421:INE-1{}2360",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0020377:Sr-CII",-9.41143927113891,14.4579315104775,0,1,1
"FBti0018862:17.6{}804",-9.41143927113891,14.4579315104775,0,1,1
"FBti0062301:X{}4240",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063084:gypsy8{}5023",-9.41143927113891,14.4579315104775,0,1,1
"FBti0059851:H{}1790",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063176:gypsy12{}5115",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063065:1360{}5004",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0082981:snoRNA:Psi28S-2949",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050218:tRNA:iMet-CAT-1-2",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060875:HMS-Beagle2{}2814",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0011894:tRNA:Lys-CTT-1-8",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050251:tRNA:His-GTG-1-3",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061648:Tirant{}3587",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060632:Cr1a{}2571",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063822:INE-1{}5761",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063069:INE-1{}5008",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0262447:mir-14",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060261:Dm88{}2200",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061294:INE-1{}3233",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060603:1360{}2542",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0004003:wbl",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265983:lncRNA:CR44762",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0028738:ETH",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0265978:lncRNA:CR44757",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0058461:CR40461",-9.41143927113891,14.4579315104775,0,1,1
"FBti0215122:1360{}6343",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050058:CG30058",-9.41143927113891,14.4579315104775,0,1,1
"RR41949_transposable_element:Bari1{}RR41949",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050147:Hil",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0082930:snoRNA:Me28S-G2703b",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034471:Obp56e",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0085239:CG34210",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0033821:CG10799",-9.41143927113891,14.4579315104775,0,1,1
"FBti0061459:BS3{}3398",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050472:CG30472",-9.41143927113891,14.4579315104775,0,1,1
"FBti0063141:INE-1{}5080",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0267028:lncRNA:CR45472",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060769:INE-1{}2708",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0082952:snoRNA:Me18S-A1061",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0035043:CG4781",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034322:CG18536",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0069056:CG33226",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0053358:5SrRNA:CR33358",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0000615:exu",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0050457:CG30457",-9.41143927113891,14.4579315104775,0,1,1
"FBgn0034800:CG3788",-9.41143927113891,14.4579315104775,0,1,1
"FBti0060993:gypsy12{}2932",-9.41143927113891,14.4579315104775,0,1,1
