"Gene","PValue","logFC"
"FBgn0083973:dunk",1,-9.24036125502743
"FBgn0051924:CG31924",1,-16.6096404744368
"FBgn0263133:mEFG1",1,-9.65249311449712
"FBgn0053509:CG33509",1,-16.6096404744368
"FBti0019787:G5{}429",1,-16.6096404744368
"FBgn0058006:CG40006",1,-16.6096404744368
"FBgn0263328:lncRNA:CR43409",1,-16.6096404744368
"FBgn0267441:lncRNA:CR45791",1,-16.6096404744368
"FBgn0262452:mir-79",1,-16.6096404744368
"FBgn0263458:snoRNA:CG43051-a",1,-16.6096404744368
"FBgn0012017:tRNA:Tyr-GTA-1-2",1,-16.6096404744368
"FBgn0031779:CG9175",1,-10.2316618330772
"FBgn0265677:lncRNA:CR44484",1,-16.6096404744368
"FBgn0266219:lncRNA:CR44914",1,-11.2144187970452
"FBti0063481:INE-1{}5420",1,-16.6096404744368
"FBgn0031876:Atac1",1,-10.2316618330772
"FBtr0304488_df_nrg:FBtr0304488_df_nrg",1,-16.6096404744368
"FBgn0002593:RpLP1",0.523071511504434,-4.04920224875859
"FBgn0053318:CR33318",1,-16.6096404744368
"FBti0059794:Doc{}1733",1,-16.6096404744368
"FBti0019236:Burdock{}514",1,-16.6096404744368
"FBgn0259957:CG42467",1,-16.6096404744368
"FBgn0042175:CG18858",1,-16.6096404744368
"FBti0060210:INE-1{}2149",1,-16.6096404744368
"FBti0063461:INE-1{}5400",1,-16.6096404744368
"FBgn0012037:Ance",1,-9.65249311449712
"FBgn0031522:CG3285",1,-16.6096404744368
"FBgn0031602:CG15431",0.748859475309884,-6.29378483848943
"FBgn0265148:lncRNA:CR44217",1,-16.6096404744368
"FBgn0041723:rho-5",1,-8.92017935717114
"FBti0064218:gypsy{}6157",1,-16.6096404744368
"FBgn0031768:IPIP",1,-7.78649307004617
"FBti0060073:G5{}2012",1,-16.6096404744368
"FBgn0040508:ACXC",1,-16.6096404744368
"FBgn0283652:Rpp30",1,-11.2144187970452
"FBti0059738:I{}1677",1,-16.6096404744368
"FBgn0031451:CG9961",1,-16.6096404744368
"FBti0063483:INE-1{}5422",1,-16.6096404744368
"FBgn0003209:raw",1,-7.92367810469449
"FBgn0265798:lncRNA:CR44587",1,-16.6096404744368
"FBgn0028910:tRNA:Pro-AGG-1-4",1,-16.6096404744368
"FBgn0003922:snRNA:U2:38ABa",1,-16.6096404744368
"FBti0019820:G2{}462",1,-16.6096404744368
"FBti0019259:gypsy6{}559",1,-16.6096404744368
"FBgn0266032:lncRNA:CR44797",1,-16.6096404744368
"FBgn0262358:CG43056",1,-16.6096404744368
"FBgn0053907:His4:CG33907",1,-16.6096404744368
"FBgn0003430:slp1",1,-16.6096404744368
"FBgn0024740:Lip2",1,-16.6096404744368
"FBgn0011818:oaf",1,-7.78649307004617
"FBti0062795:invader3{}4734",1,-16.6096404744368
"FBgn0032731:Swip-1",1,-7.15958648893902
"FBgn0031286:CG3862",1,-9.24036125502743
"FBti0062968:INE-1{}4907",1,-16.6096404744368
"FBti0062645:Ivk{}4584",1,-16.6096404744368
"FBgn0032290:CG6443",1,-6.99933895378183
"FBti0060540:Doc{}2479",1,-16.6096404744368
"FBgn0031737:obst-E",1,-16.6096404744368
"FBgn0027568:Cand1",1,-10.2316618330772
"FBgn0264266:lncRNA:CR43766",1,-16.6096404744368
"FBgn0011985:tRNA:Ser-AGA-2-3",1,-16.6096404744368
"FBgn0053732:sncRNA:430f",1,-16.6096404744368
"FBti0019752:roo{}315",1,-16.6096404744368
"FBgn0031721:CG14017",1,-16.6096404744368
"FBti0063394:INE-1{}5333",1,-16.6096404744368
"FBgn0032884:Pomp",0.699238098177635,-5.29435087932161
"FBgn0028707:Mt2",1,-11.2144187970452
"FBgn0262148:lncRNA:CR42874",1,-16.6096404744368
"FBti0063365:INE-1{}5304",1,-16.6096404744368
"FBti0060320:INE-1{}2259",1,-16.6096404744368
"FBgn0028542:NimB4",1,-9.65249311449712
"FBgn0032809:CG13078",1,-16.6096404744368
"FBgn0032336:AstC",0.307454660091202,-7.43925248012113
"FBti0063613:INE-1{}5552",1,-16.6096404744368
"FBtr0472747_df_nrg:FBtr0472747_df_nrg",1,-16.6096404744368
"FBgn0266907:asRNA:CR45367",1,-16.6096404744368
"FBgn0032790:CG10194",1,-10.2316618330772
"FBgn0028658:Adat1",1,-11.2144187970452
"FBgn0031817:HemK1",0.968421029578301,-6.49292597355207
"FBti0063458:INE-1{}5397",1,-16.6096404744368
"FBgn0001942:eIF4A",0.222176486371521,-2.85240447589611
"RR48839_transposable_element:S{}RR48839",1,-16.6096404744368
"FBgn0286913:CR46413",1,-16.6096404744368
"FBti0060244:H{}2183",1,-16.6096404744368
"FBgn0027600:obst-B",1,-16.6096404744368
"FBgn0031592:Art2",1,-11.2144187970452
"FBgn0031728:Hsp60C",1,-16.6096404744368
"FBgn0024291:Sirt1",1,-7.43925248012113
"FBti0060623:Cr1a{}2562",1,-16.6096404744368
"FBti0019880:F{}579",1,-16.6096404744368
"FBgn0031414:eys",0.679744474753742,-5.03918563541539
"FBgn0053124:CG33124",1,-16.6096404744368
"FBgn0085422:CG34393",1,-8.07529202913998
"FBgn0015834:eIF3i",0.79057999509219,-5.8907052339932
"FBgn0028870:CG4691",1,-16.6096404744368
"FBtr0472723_df_nrg:FBtr0472723_df_nrg",1,-16.6096404744368
"FBti0063493:INE-1{}5432",1,-16.6096404744368
"FBgn0266141:asRNA:CR44847",1,-16.6096404744368
"FBti0063507:INE-1{}5446",1,-16.6096404744368
"FBti0062796:INE-1{}4735",1,-16.6096404744368
"FBgn0265674:lncRNA:CR44481",1,-16.6096404744368
"FBti0064129:INE-1{}6068",1,-16.6096404744368
"FBgn0283678:Osi21",1,-16.6096404744368
"FBgn0086779:step",1,-8.07529202913998
"FBgn0051902:Spn28Da",1,-16.6096404744368
"FBgn0031920:CG6441",1,-16.6096404744368
"FBgn0028866:CG18420",1,-16.6096404744368
"FBgn0028482:bdl",0.565137989793713,-6.24801651992264
"FBgn0031913:CG5958",1,-16.6096404744368
"FBti0064184:INE-1{}6123",1,-16.6096404744368
"FBgn0032330:Samuel",1,-10.2316618330772
"FBgn0020429:GluRIIB",1,-16.6096404744368
"FBti0059749:transib2{}1688",1,-16.6096404744368
"FBtr0304213_df_nrg:FBtr0304213_df_nrg",1,-16.6096404744368
"FBgn0267579:lncRNA:CR45919",1,-11.2144187970452
"FBgn0053831:His1:CG33831",1,-16.6096404744368
"FBti0019156:F{}349",1,-16.6096404744368
"FBgn0032600:BuGZ",1,-8.24473071691295
"FBti0062255:INE-1{}4194",1,-16.6096404744368
"FBgn0266911:asRNA:CR45371",1,-16.6096404744368
"FBgn0053903:His4:CG33903",1,-16.6096404744368
"FBgn0266831:lncRNA:CR45293",1,-16.6096404744368
"FBgn0031483:CG9641",1,-8.92017935717114
"FBgn0040967:CG18666",1,-16.6096404744368
"FBti0061509:INE-1{}3448",1,-16.6096404744368
"FBgn0031926:CG6739",1,-16.6096404744368
"FBtr0304233_df_nrg:FBtr0304233_df_nrg",1,-16.6096404744368
"FBti0062086:INE-1{}4025",1,-16.6096404744368
"FBgn0051700:CR31700",1,-16.6096404744368
"FBgn0285991:hpRNA:CR18854",0.980328471340537,-5.92630774488065
"FBgn0004811:fs(2)ltoPP43",1,-16.6096404744368
"FBgn0031766:CG9117",1,-16.6096404744368
"FBgn0031769:CG9135",1,-8.92017935717114
"FBti0063170:INE-1{}5109",1,-16.6096404744368
"FBgn0032929:Mcm10",1,-16.6096404744368
"FBgn0263354:CG42784",1,-8.24473071691295
"FBti0063360:INE-1{}5299",1,-16.6096404744368
"FBgn0032835:CG16772",1,-16.6096404744368
"FBgn0263441:asRNA:CR43464",1,-16.6096404744368
"FBgn0010263:Rbp9",1,-6.24801651992264
"FBti0063672:1360{}5611",1,-16.6096404744368
"FBgn0013531:MED20",1,-8.65831025799077
"FBgn0263872:lncRNA:CR43719",1,-16.6096404744368
"FBgn0259950:CG42460",1,-16.6096404744368
"FBgn0032280:CG17105",1,-16.6096404744368
"FBgn0032486:mRF1",1,-10.2316618330772
"FBgn0032428:Fam92",1,-16.6096404744368
"RR48378_transposable_element:McClintock{}RR48378",1,-16.6096404744368
"FBgn0052463:Tengl2",1,-16.6096404744368
"FBgn0286781:cass",1,-6.29378483848943
"FBgn0043002:Chrac-14",1,-11.2144187970452
"FBgn0044811:TotF",1,-16.6096404744368
"FBgn0031310:Vps29",1,-7.54597509110777
"FBgn0053893:His4:CG33893",1,-16.6096404744368
"FBgn0031661:Gmd",1,-11.2144187970452
"FBti0064249:INE-1{}6188",1,-16.6096404744368
"FBgn0004620:GluRIIA",1,-16.6096404744368
"FBgn0053851:His3:CG33851",1,-16.6096404744368
"FBgn0267018:lncRNA:CR45462",1,-16.6096404744368
"FBgn0032706:Irk3",1,-9.24036125502743
"FBgn0020906:Jon25Bi",1,-16.6096404744368
"FBgn0053648:CG33648",1,-16.6096404744368
"FBgn0031877:Hmgcl",1,-16.6096404744368
"FBgn0032457:CG15483",1,-16.6096404744368
"FBgn0261597:RpS26",0.853174738400755,-3.22661058755552
"FBgn0032388:CG6686",1,-9.24036125502743
"FBgn0020497:emb",1,-8.07529202913998
"FBgn0032311:CG12517",1,-16.6096404744368
"FBti0062087:INE-1{}4026",1,-16.6096404744368
"FBgn0262620:lncRNA:CR43144",1,-16.6096404744368
"FBti0063586:INE-1{}5525",1,-16.6096404744368
"FBti0064163:INE-1{}6102",1,-16.6096404744368
"FBti0059654:baggins{}1593",1,-16.6096404744368
"FBgn0028516:ZnT35C",1,-16.6096404744368
"FBgn0032925:CG9246",1,-11.2144187970452
"FBgn0053841:His2A:CG33841",1,-16.6096404744368
"FBti0215093:1360{}6314",1,-16.6096404744368
"FBgn0264440:lncRNA:CR43858",1,-16.6096404744368
"FBgn0086033:snoRNA:Me28S-A2486",1,-16.6096404744368
"FBgn0032489:CG15480",1,-16.6096404744368
"FBgn0250785:vari",1,-8.43675077520343
"FBgn0263080:CG43348",1,-16.6096404744368
"FBti0063646:INE-1{}5585",1,-16.6096404744368
"FBgn0263314:CG43400",1,-16.6096404744368
"FBgn0053310:CG33310",1,-10.2316618330772
"FBgn0032703:CG10343",1,-9.24036125502743
"FBgn0032101:CG9586",1,-7.54597509110777
"FBgn0261830:CG42762",1,-16.6096404744368
"FBgn0250847:CG14034",1,-16.6096404744368
"FBgn0264367:lncRNA:CR43819",1,-16.6096404744368
"FBgn0031853:TTLL3B",1,-16.6096404744368
"FBgn0031307:MFS3",1,-11.2144187970452
"FBgn0010422:TfIIS",1,-7.66122764926626
"FBgn0265948:lncRNA:CR44735",1,-16.6096404744368
"FBgn0031986:CG8673",1,-16.6096404744368
"FBgn0265957:lncRNA:CR44744",1,-16.6096404744368
"FBgn0267252:Ggamma30A",1.73692937951715e-06,-1.94299629010657
"FBgn0031536:Cog3",1,-10.2316618330772
"FBti0060679:invader1{}2618",1,-16.6096404744368
"FBgn0000075:amd",1,-16.6096404744368
"FBgn0002938:ninaC",1,-16.6096404744368
"FBgn0031736:CG11030",1,-6.66268856020116
"FBgn0053864:His1:CG33864",1,-16.6096404744368
"FBgn0266166:asRNA:CR44872",1,-16.6096404744368
"FBgn0083022:snoRNA:Psi18S-640e",1,-16.6096404744368
"FBgn0051740:CG31740",1,-16.6096404744368
"FBgn0000286:Cf2",1,-10.2316618330772
"FBgn0028897:CG4935",1,-10.2316618330772
"FBti0019180:Tabor{}384",1,-16.6096404744368
"FBgn0051626:CG31626",1,-16.6096404744368
"FBti0063510:297{}5449",1,-16.6096404744368
"FBgn0026397:Or22b",1,-16.6096404744368
"FBti0019099:Bari1{}282",1,-16.6096404744368
"FBgn0014127:barr",1,-11.2144187970452
"FBti0063561:gypsy12{}5500",1,-16.6096404744368
"FBgn0261239:Hr39",1,-8.92017935717114
"FBgn0264744:CG44002",1,-10.2316618330772
"FBti0019832:G5{}494",1,-16.6096404744368
"FBtr0304490_df_nrg:FBtr0304490_df_nrg",1,-16.6096404744368
"FBti0062910:Idefix{}4849",1,-16.6096404744368
"FBgn0011294:a5",1,-16.6096404744368
"FBgn0086040:snoRNA:Me28S-A3365",1,-16.6096404744368
"FBgn0005617:msl-1",1,-7.92367810469449
"FBti0019152:blood{}344",1,-16.6096404744368
"FBgn0283561:mir-9374",1,-16.6096404744368
"FBgn0053876:His2B:CG33876",1,-16.6096404744368
"FBgn0263332:asRNA:CR43413",1,-16.6096404744368
"FBgn0260453:CG17140",1,-16.6096404744368
"FBgn0267915:lncRNA:CR46196",1,-16.6096404744368
"FBgn0032312:CG14071",1,-16.6096404744368
"FBgn0031882:Rab30",1,-8.65831025799077
"FBgn0053281:CG33281",1,-16.6096404744368
"FBgn0051926:CG31926",1,-16.6096404744368
"FBgn0267330:KdelR",1,-7.24692042053527
"FBgn0032322:CG16743",1,-10.2316618330772
"FBgn0028703:Nhe3",1,-6.4405049612431
"FBgn0032244:RfC3",1,-11.2144187970452
"FBgn0019686:lok",1,-16.6096404744368
"FBti0064146:INE-1{}6085",1,-16.6096404744368
"FBgn0032853:CG10651",1,-16.6096404744368
"FBti0064201:INE-1{}6140",1,-16.6096404744368
"FBgn0032919:pths",1,-9.24036125502743
"FBgn0015035:Cyp4e3",1,-16.6096404744368
"FBgn0266069:lncRNA:CR44822",1,-16.6096404744368
"FBgn0032250:holn1",1,-8.43675077520343
"FBgn0014857:His3.3A",0.795946948134207,-4.5622720415606
"FBti0019239:mariner2{}522",1,-16.6096404744368
"FBgn0265370:lncRNA:CR44311",1,-16.6096404744368
"FBgn0265542:lncRNA:CR44392",1,-16.6096404744368
"FBgn0040102:lectin-24Db",1,-9.65249311449712
"FBti0059646:Doc{}1585",1,-16.6096404744368
"RR48370_transposable_element:roo{}RR48370",1,-16.6096404744368
"FBgn0266905:lncRNA:CR45365",1,-16.6096404744368
"FBgn0031716:CG14015",0.919086594594644,-6.72402555622741
"FBti0060097:invader1{}2036",1,-16.6096404744368
"FBgn0286786:hoip",1,-10.2316618330772
"FBgn0032864:CG2493",1,-11.2144187970452
"FBgn0264866:lncRNA:CR44057",1,-16.6096404744368
"FBgn0266329:lncRNA:CR44994",1,-16.6096404744368
"FBti0063900:INE-1{}5839",1,-16.6096404744368
"FBgn0021761:Nup154",1,-11.2144187970452
"FBti0063649:INE-1{}5588",1,-16.6096404744368
"FBgn0032740:CG15172",1,-16.6096404744368
"FBgn0028490:CG31705",0.00142228078837239,-6.92543066547546
"FBti0019857:1360{}542",1,-16.6096404744368
"FBgn0020503:CLIP-190",6.26894444248052e-05,-5.01982663554449
"FBgn0287724:Ca-beta",0.944778156357686,-6.03871133972517
"FBti0062845:S{}4784",1,-16.6096404744368
"FBti0063665:INE-1{}5604",1,-16.6096404744368
"FBti0060633:gtwin{}2572",1,-16.6096404744368
"FBti0063535:Tc1-2{}5474",1,-16.6096404744368
"FBgn0031990:PAPLA1",1,-8.65831025799077
"FBgn0032033:CG13392",1,-8.92017935717114
"FBti0060917:INE-1{}2856",1,-16.6096404744368
"FBti0060629:G5{}2568",1,-16.6096404744368
"FBti0062176:INE-1{}4115",1,-16.6096404744368
"FBgn0020415:Idgf2",1,-10.2316618330772
"FBgn0032644:CG5131",1,-9.24036125502743
"FBgn0032796:cyst",1,-11.2144187970452
"FBgn0266031:lncRNA:CR44796",1,-16.6096404744368
"FBgn0267270:lncRNA:CR45706",1,-11.2144187970452
"FBgn0065109:ppk11",1,-16.6096404744368
"FBgn0032109:CG17005",1,-16.6096404744368
"FBgn0267827:lncRNA:CR46148",1,-16.6096404744368
"FBgn0284414:lncRNA:CR46328",1,-16.6096404744368
"FBti0063442:1731{}5381",1,-16.6096404744368
"FBgn0266143:asRNA:CR44849",1,-16.6096404744368
"FBgn0053846:His1:CG33846",1,-16.6096404744368
"FBti0064117:jockey{}6056",1,-16.6096404744368
"FBgn0031261:nAChRbeta3",1,-10.2316618330772
"FBtr0304183_df_nrg:FBtr0304183_df_nrg",1,-16.6096404744368
"FBgn0053855:His1:CG33855",1,-16.6096404744368
"FBgn0051673:CG31673",1,-11.2144187970452
"FBgn0265075:lncRNA:CR44186",1,-16.6096404744368
"FBgn0266071:lncRNA:CR44824",1,-16.6096404744368
"FBgn0053868:His2B:CG33868",0.530877315557265,-7.43925248012113
"FBti0060547:HMS-Beagle{}2486",1,-16.6096404744368
"FBgn0287611:lncRNA:CR46480",1,-16.6096404744368
"FBgn0085197:CG34168",1,-16.6096404744368
"FBgn0266164:lncRNA:CR44870",1,-16.6096404744368
"FBgn0000317:ck",1,-16.6096404744368
"FBgn0259229:CG42329",1,-16.6096404744368
"FBtr0472776_df_nrg:FBtr0472776_df_nrg",1,-16.6096404744368
"FBgn0031603:CG15432",1,-7.15958648893902
"FBti0062151:INE-1{}4090",1,-16.6096404744368
"FBti0062932:gypsy6{}4871",1,-16.6096404744368
"FBgn0011859:tRNA:Gly-GCC-1-1",1,-16.6096404744368
"FBgn0032053:mRpL51",1,-7.43925248012113
"FBgn0002566:lt",1,-9.65249311449712
"FBgn0051643:CG31643",1,-16.6096404744368
"FBgn0051663:CG31663",1,-9.65249311449712
"FBgn0004567:slp2",1,-16.6096404744368
"FBgn0031485:CG9643",1,-7.78649307004617
"FBti0061980:INE-1{}3919",1,-16.6096404744368
"FBti0063172:INE-1{}5111",1,-16.6096404744368
"FBtr0309735_df_nrg:FBtr0309735_df_nrg",1,-16.6096404744368
"FBgn0031496:CG17258",1,-16.6096404744368
"FBgn0028544:Vajk3",1,-16.6096404744368
"FBgn0051612:CG31612",1,-16.6096404744368
"FBgn0031390:tho2",1,-8.43675077520343
"FBgn0266205:lncRNA:CR44900",1,-16.6096404744368
"FBgn0051788:CG31788",1,-16.6096404744368
"FBgn0263095:lncRNA:CR43363",1,-16.6096404744368
"FBgn0031972:Wwox",1,-9.65249311449712
"FBgn0001170:H2.0",1,-16.6096404744368
"FBti0062754:1360{}4693",1,-16.6096404744368
"FBgn0267365:l(2)SH0834",0.282826328724076,-5.96281112502815
"FBti0063505:INE-1{}5444",1,-16.6096404744368
"FBgn0286898:Tango1",1,-8.92017935717114
"FBgn0032416:Gr33a",1,-16.6096404744368
"FBgn0265138:Gr22c",1,-16.6096404744368
"FBgn0011860:tRNA:Gly-GCC-1-2",1,-16.6096404744368
"FBgn0260446:GABA-B-R1",0.248159124355211,-4.5208617607327
"FBgn0032779:Alp12",1,-16.6096404744368
"FBgn0287218:CG46448",0.00826020890138838,-2.17490684264312
"FBgn0032595:CG17996",1,-6.99933895378183
"FBgn0262140:CG42866",1,-16.6096404744368
"FBgn0029161:slmo",1,-7.54597509110777
"FBgn0003607:Su(var)205",1,-6.00026215095458
"FBgn0011862:tRNA:Gly-GCC-1-4",1,-16.6096404744368
"FBgn0031460:CG15399",1,-16.6096404744368
"FBgn0029137:Patsas",1,-8.65831025799077
"FBti0060900:INE-1{}2839",1,-16.6096404744368
"FBgn0264308:hbt",1,-6.85512484598672
"FBgn0262786:CG43167",1,-16.6096404744368
"FBti0019827:HB{}482",1,-16.6096404744368
"FBgn0011291:Taf11",1,-8.92017935717114
"FBti0019101:roo{}284",1,-16.6096404744368
"FBgn0032419:CG17217",1,-16.6096404744368
"FBgn0031337:CG14346",1,-16.6096404744368
"FBgn0001989:ND-B17",0.956627322906458,-4.94488827682919
"FBgn0265545:lncRNA:CR44395",1,-16.6096404744368
"FBgn0263584:asRNA:CR43609",1,-16.6096404744368
"FBgn0040958:Peritrophin-15b",1,-16.6096404744368
"FBgn0031770:CG13995",0.142908839485039,-6.99933895378183
"FBgn0032147:IP3K1",1,-11.2144187970452
"FBti0063486:INE-1{}5425",1,-16.6096404744368
"FBgn0267996:asRNA:CR46263",1,-16.6096404744368
"FBgn0031622:CG3251",1,-16.6096404744368
"FBgn0053809:His3:CG33809",1,-16.6096404744368
"FBgn0028398:Taf10",1,-7.54597509110777
"FBti0019151:copia{}342",1,-16.6096404744368
"FBtr0445460_df_nrg:FBtr0445460_df_nrg",1,-16.6096404744368
"FBgn0267281:lncRNA:CR45717",1,-16.6096404744368
"FBti0062895:FB{}4834",1,-16.6096404744368
"FBgn0031939:CG13796",1,-10.2316618330772
"FBgn0262097:lncRNA:CR42850",1,-16.6096404744368
"FBgn0265076:lncRNA:CR44187",1,-16.6096404744368
"FBti0019858:invader4{}543",1,-16.6096404744368
"FBgn0032850:Kua",1,-10.2316618330772
"FBgn0031571:bark",1,-16.6096404744368
"FBgn0031533:CG2772",1,-16.6096404744368
"FBgn0264433:CG43851",1,-16.6096404744368
"FBgn0266020:lncRNA:CR44785",1,-16.6096404744368
"FBgn0266209:lncRNA:CR44904",1,-16.6096404744368
"FBgn0000547:ed",1,-6.7880865710527
"FBgn0003270:amos",1,-16.6096404744368
"FBgn0264362:CG43814",1,-16.6096404744368
"FBti0060718:transib2{}2657",1,-16.6096404744368
"FBgn0031216:Zir",1,-9.24036125502743
"FBti0019199:Doc{}405",1,-16.6096404744368
"FBgn0083030:snoRNA:Psi18S-525i",1,-16.6096404744368
"FBgn0263866:lncRNA:CR43713",1,-16.6096404744368
"FBgn0032577:CG13244",1,-16.6096404744368
"FBgn0004867:RpS2",0.00338328338369368,-3.72536066581468
"FBgn0002673:twe",1,-16.6096404744368
"FBgn0262458:mir-305",1,-16.6096404744368
"FBgn0263094:CG43362",1,-16.6096404744368
"FBgn0286927:CR46424",1,-16.6096404744368
"FBgn0032495:CG16820",1,-16.6096404744368
"FBti0062843:INE-1{}4782",1,-16.6096404744368
"FBgn0086855:CG17078",1,-8.43675077520343
"FBgn0263611:lncRNA:CR43620",1,-16.6096404744368
"FBgn0032104:aust",1,-16.6096404744368
"FBti0019175:roo{}371",1,-16.6096404744368
"FBti0060317:INE-1{}2256",1,-16.6096404744368
"FBgn0032026:CG7627",1,-16.6096404744368
"FBgn0263200:Galt",1,-9.24036125502743
"FBti0062256:INE-1{}4195",1,-16.6096404744368
"FBti0019244:Ivk{}530",1,-16.6096404744368
"FBgn0053888:His2B:CG33888",1,-16.6096404744368
"FBgn0051908:CG31908",1,-10.2316618330772
"FBgn0266844:lncRNA:CR45306",1,-16.6096404744368
"FBgn0287234:slf",1,-16.6096404744368
"FBgn0031747:CG9021",1,-16.6096404744368
"FBgn0032518:RpL24",0.151712216874458,-3.3724470875151
"FBti0019256:invader2{}555",1,-16.6096404744368
"FBgn0278598:lncRNA:CR46268",1,-10.2316618330772
"FBgn0032002:CG8353",1,-8.24473071691295
"FBgn0267439:asRNA:CR45789",1,-16.6096404744368
"FBgn0031498:CG17260",1,-9.65249311449712
"FBgn0031517:CG15406",1,-16.6096404744368
"FBti0062692:G4{}4631",1,-16.6096404744368
"FBti0059835:INE-1{}1774",1,-16.6096404744368
"FBgn0031995:CG8475",1,-9.65249311449712
"FBgn0000182:BicC",1,-16.6096404744368
"FBgn0263474:scaRNA:PsiU2-38.40.42",1,-16.6096404744368
"FBgn0266896:lncRNA:CR45356",1,-16.6096404744368
"FBgn0263079:CG43338",1,-16.6096404744368
"FBgn0266318:lncRNA:CR44983",1,-16.6096404744368
"FBti0064196:INE-1{}6135",1,-16.6096404744368
"FBgn0083960:CG34124",1,-16.6096404744368
"FBti0063171:INE-1{}5110",1,-16.6096404744368
"FBti0060282:FB{}2221",1,-16.6096404744368
"FBgn0053815:His3:CG33815",1,-16.6096404744368
"FBgn0032632:CG6380",1,-16.6096404744368
"FBgn0051845:asRNA:CR31845",1,-16.6096404744368
"FBti0064095:Cr1a{}6034",1,-16.6096404744368
"FBgn0000055:Adh",1,-16.6096404744368
"FBgn0031791:AANATL2",1,-9.24036125502743
"FBtr0472734_df_nrg:FBtr0472734_df_nrg",1,-16.6096404744368
"FBgn0051634:Oatp26F",1,-16.6096404744368
"FBti0062202:INE-1{}4141",1,-11.2144187970452
"FBgn0031489:CG17224",1,-16.6096404744368
"FBgn0032839:AANATL3",1,-16.6096404744368
"FBgn0031834:CG13766",1,-10.2316618330772
"FBgn0053196:dpy",1,-11.2144187970452
"FBgn0013810:Dhc36C",1,-16.6096404744368
"FBgn0263843:lncRNA:CR43704",1,-16.6096404744368
"FBti0060551:HMS-Beagle{}2490",1,-16.6096404744368
"FBgn0031440:CG15395",1,-16.6096404744368
"FBgn0064225:RpL5",0.0730035149764402,-3.24897629049475
"FBgn0031692:TpnC25D",1,-16.6096404744368
"FBgn0002021:l(2)37Bb",1,-8.43675077520343
"FBti0062842:INE-1{}4781",1,-16.6096404744368
"FBgn0023415:Acp32CD",1,-16.6096404744368
"FBgn0265909:lncRNA:CR44698",1,-16.6096404744368
"FBgn0032880:TM9SF2",1,-7.78649307004617
"FBgn0266316:asRNA:CR44981",1,-16.6096404744368
"FBgn0032515:loqs",1,-6.92543066547546
"FBgn0031720:CG14013",1,-16.6096404744368
"FBgn0083029:snoRNA:Psi18S-525j",1,-16.6096404744368
"FBti0062179:INE-1{}4118",1,-16.6096404744368
"FBgn0265790:lncRNA:CR44579",1,-16.6096404744368
"FBti0062266:INE-1{}4205",1,-16.6096404744368
"FBgn0021967:ND-PDSW",0.990012168881781,-4.45438126791461
"FBgn0032753:CG17572",1,-16.6096404744368
"FBgn0267244:lncRNA:CR45684",1,-16.6096404744368
"FBgn0261627:CG42710",1,-16.6096404744368
"FBgn0053818:His3:CG33818",1,-16.6096404744368
"FBgn0053891:His4:CG33891",1,-16.6096404744368
"FBgn0032381:Mal-B1",1,-16.6096404744368
"FBgn0032016:Mettl14",1,-16.6096404744368
"FBgn0031740:CG7239",1,-9.65249311449712
"FBgn0032879:CarT",1,-16.6096404744368
"FBti0063459:INE-1{}5398",1,-16.6096404744368
"FBgn0040097:lectin-30A",1,-16.6096404744368
"FBgn0263082:CG43350",1,-16.6096404744368
"FBti0063710:INE-1{}5649",1,-16.6096404744368
"FBgn0032222:Cox10",1,-6.66268856020116
"FBgn0265810:asRNA:CR44599",1,-16.6096404744368
"FBgn0031662:CG3792",1,-8.07529202913998
"FBgn0053531:Ddr",1,-7.54597509110777
"FBgn0014033:Sr-CI",1,-11.2144187970452
"FBgn0011274:Dif",1,-16.6096404744368
"FBgn0032022:CG14275",1,-10.2316618330772
"FBgn0031829:IFT52",1,-16.6096404744368
"FBgn0264889:lncRNA:CR44080",1,-16.6096404744368
"FBgn0028537:CG31775",1,-16.6096404744368
"FBti0063644:INE-1{}5583",1,-16.6096404744368
"FBti0060845:INE-1{}2784",1,-16.6096404744368
"FBgn0040496:CG17104",1,-16.6096404744368
"FBgn0263019:lncRNA:CR43314",1,-11.2144187970452
"FBgn0031826:CG9550",1,-16.6096404744368
"FBgn0032961:CG1416",0.496782342575246,-6.72402555622741
"FBgn0031249:CG11911",1,-16.6096404744368
"FBgn0067622:LSm-4",1,-16.6096404744368
"FBgn0032406:CG14947",1,-16.6096404744368
"FBgn0000061:al",1,-16.6096404744368
"FBti0060319:Cr1a{}2258",1,-16.6096404744368
"FBgn0032871:CG2611",1,-8.65831025799077
"FBgn0001086:fzy",1,-16.6096404744368
"FBgn0259151:CG42266",1,-16.6096404744368
"FBgn0086037:snoRNA:Me28S-A2958",1,-16.6096404744368
"FBgn0031951:r2d2",1,-8.92017935717114
